ProductID,ProductName,Category,CurrentStock,ReorderLevel,UnitPrice,NewUnitPrice,StockValue,Supplier,LastRestockDate,NextRestockDate,WarehouseLocation,IsReorder,Shortage,OverStocked
79086,Kitchen Sink,Plumbing,74,100,$308.0,$30.8,"$2,279",FixRight Depot,22/6/2024,30/6/2024,Warehouse C,TRUE,26,Other
30559,Window Glass,Hardware,57,50,$489.1,$48.9,"$2,788",Alpha Materials,21/6/2024,16/7/2024,Warehouse C,FALSE,,Other
47019,Bulb Pack,Electrical,450,100,$116.4,$11.6,"$5,238",Alpha Materials,21/6/2024,27/7/2024,Warehouse B,FALSE,,OverStock
73723,Paint Bucket,Interior,149,50,$339.4,$33.9,"$5,056",Alpha Materials,21/6/2024,3/7/2024,Warehouse B,FALSE,,Other
15206,PVC Pipe,Plumbing,288,50,$116.1,$11.6,"$3,343",MegaBuild Ltd,21/6/2024,21/7/2024,Warehouse B,FALSE,,OverStock
69004,Paint Bucket,Interior,41,50,$250.6,$25.1,"$1,027",MegaBuild Ltd,21/6/2024,6/7/2024,Warehouse C,TRUE,9,Other
19605,Concrete Block,Building Materials,476,100,$68.9,$6.9,"$3,280",Jumia Supplies,21/6/2024,27/7/2024,Warehouse A,FALSE,,OverStock
35090,Wallpaper Roll,Interior,348,20,$191.3,$19.1,"$6,657",MegaBuild Ltd,21/6/2024,26/6/2024,Warehouse A,FALSE,,OverStock
25921,Toilet Seat,Hardware,76,80,$186.8,$18.7,"$1,420",Jumia Supplies,21/6/2024,13/7/2024,Warehouse A,TRUE,4,Other
47488,PVC Pipe,Plumbing,298,80,$473.4,$47.3,"$14,107",MegaBuild Ltd,21/6/2024,12/7/2024,Warehouse A,FALSE,,OverStock
23348,Cement Bag,Building Materials,496,80,$202.6,$20.3,"$10,050",Jumia Supplies,21/6/2024,4/7/2024,Warehouse B,FALSE,,OverStock
74946,Water Heater,Plumbing,499,100,$464.5,$46.5,"$23,180",Jumia Supplies,20/6/2024,26/7/2024,Warehouse A,FALSE,,OverStock
28690,Shower Set,Hardware,257,50,$16.9,$1.7,$435,Konga Wholesale,20/6/2024,12/7/2024,Warehouse B,FALSE,,OverStock
62248,Ceiling Board,Interior,97,80,$38.7,$3.9,$375,Jumia Supplies,20/6/2024,30/6/2024,Warehouse A,FALSE,,Other
10074,Toilet Seat,Hardware,81,30,$77.3,$7.7,$626,Konga Wholesale,20/6/2024,10/7/2024,Warehouse C,FALSE,,Other
26689,Concrete Block,Building Materials,211,50,$467.0,$46.7,"$9,853",FixRight Depot,20/6/2024,16/7/2024,Warehouse B,FALSE,,OverStock
20556,Kitchen Sink,Plumbing,488,100,$113.8,$11.4,"$5,553",FixRight Depot,20/6/2024,9/7/2024,Warehouse A,FALSE,,OverStock
68559,Paint Bucket,Interior,102,40,$176.0,$17.6,"$1,795",MegaBuild Ltd,20/6/2024,21/7/2024,Warehouse C,FALSE,,Other
49915,PVC Pipe,Plumbing,480,150,$364.4,$36.4,"$17,492",FixRight Depot,19/6/2024,5/7/2024,Warehouse A,FALSE,,OverStock
62664,Floor Tiles,Interior,274,100,$50.8,$5.1,"$1,392",FixRight Depot,19/6/2024,6/7/2024,Warehouse C,FALSE,,Other
60304,Electrical Cable,Electrical,136,40,$33.9,$3.4,$460,Jumia Supplies,19/6/2024,20/7/2024,Warehouse A,FALSE,,OverStock
50129,Concrete Block,Building Materials,488,40,$170.9,$17.1,"$8,342",Konga Wholesale,19/6/2024,25/6/2024,Warehouse A,FALSE,,OverStock
75382,Ceiling Board,Interior,278,100,$409.2,$40.9,"$11,376",Jumia Supplies,19/6/2024,1/7/2024,Warehouse C,FALSE,,Other
42977,Kitchen Sink,Plumbing,72,40,$465.6,$46.6,"$3,353",Jumia Supplies,19/6/2024,5/7/2024,Warehouse B,FALSE,,Other
74198,Cement Bag,Building Materials,434,100,$412.8,$41.3,"$17,915",FixRight Depot,19/6/2024,20/7/2024,Warehouse C,FALSE,,OverStock
86105,PVC Pipe,Plumbing,40,20,$420.9,$42.1,"$1,683",Konga Wholesale,19/6/2024,12/7/2024,Warehouse A,FALSE,,Other
98858,Window Glass,Hardware,6,100,$352.0,$35.2,$211,MegaBuild Ltd,18/6/2024,1/7/2024,Warehouse B,TRUE,94,Other
40116,Concrete Block,Building Materials,459,40,$289.8,$29.0,"$13,302",Alpha Materials,18/6/2024,22/7/2024,Warehouse A,FALSE,,OverStock
82267,Roofing Sheet,Building Materials,428,30,$372.5,$37.2,"$15,942",FixRight Depot,18/6/2024,8/7/2024,Warehouse A,FALSE,,OverStock
87990,Bulb Pack,Electrical,26,100,$265.0,$26.5,$689,FixRight Depot,18/6/2024,21/7/2024,Warehouse A,TRUE,74,Other
82126,Electrical Cable,Electrical,170,80,$441.3,$44.1,"$7,503",MegaBuild Ltd,18/6/2024,23/7/2024,Warehouse B,FALSE,,Other
98636,Toilet Seat,Hardware,446,20,$92.7,$9.3,"$4,132",Konga Wholesale,18/6/2024,18/7/2024,Warehouse C,FALSE,,OverStock
63450,Window Glass,Hardware,178,100,$395.6,$39.6,"$7,042",MegaBuild Ltd,18/6/2024,26/6/2024,Warehouse C,FALSE,,Other
36564,Shower Set,Hardware,120,50,$438.8,$43.9,"$5,265",Jumia Supplies,18/6/2024,5/7/2024,Warehouse B,FALSE,,Other
24975,Bulb Pack,Electrical,409,40,$486.6,$48.7,"$19,902",MegaBuild Ltd,18/6/2024,20/7/2024,Warehouse B,FALSE,,OverStock
55232,Door Frame,Hardware,353,50,$362.8,$36.3,"$12,806",Jumia Supplies,17/6/2024,13/7/2024,Warehouse B,FALSE,,OverStock
44148,Door Frame,Hardware,350,100,$275.6,$27.6,"$9,647",Jumia Supplies,17/6/2024,27/6/2024,Warehouse B,FALSE,,OverStock
65916,Paint Bucket,Interior,42,30,$92.5,$9.2,$388,Jumia Supplies,17/6/2024,11/7/2024,Warehouse A,FALSE,,Other
72257,PVC Pipe,Plumbing,104,100,$378.8,$37.9,"$3,939",Alpha Materials,17/6/2024,22/6/2024,Warehouse A,FALSE,,Other
53030,Water Heater,Plumbing,320,50,$472.4,$47.2,"$15,116",FixRight Depot,17/6/2024,2/7/2024,Warehouse C,FALSE,,OverStock
74557,Paint Bucket,Interior,30,20,$260.9,$26.1,$783,Jumia Supplies,17/6/2024,8/7/2024,Warehouse A,FALSE,,Other
72848,Water Heater,Plumbing,11,80,$399.5,$40.0,$439,Konga Wholesale,17/6/2024,11/7/2024,Warehouse C,TRUE,69,Other
99779,Switch Box,Electrical,23,40,$252.0,$25.2,$580,Alpha Materials,17/6/2024,17/7/2024,Warehouse C,TRUE,17,Other
79963,Kitchen Sink,Plumbing,122,100,$382.2,$38.2,"$4,662",Alpha Materials,17/6/2024,14/7/2024,Warehouse A,FALSE,,Other
49961,Wallpaper Roll,Interior,269,40,$473.6,$47.4,"$12,740",Jumia Supplies,16/6/2024,18/7/2024,Warehouse C,FALSE,,OverStock
28624,Wallpaper Roll,Interior,314,80,$409.5,$40.9,"$12,858",Alpha Materials,16/6/2024,9/7/2024,Warehouse C,FALSE,,OverStock
55349,Cement Bag,Building Materials,409,40,$74.3,$7.4,"$3,038",Alpha Materials,16/6/2024,6/7/2024,Warehouse B,FALSE,,OverStock
33447,Floor Tiles,Interior,264,40,$290.9,$29.1,"$7,681",Alpha Materials,16/6/2024,19/7/2024,Warehouse A,FALSE,,OverStock
20223,Kitchen Sink,Plumbing,377,40,$315.2,$31.5,"$11,883",MegaBuild Ltd,16/6/2024,22/6/2024,Warehouse A,FALSE,,OverStock
92427,PVC Pipe,Plumbing,54,50,$57.9,$5.8,$313,Jumia Supplies,16/6/2024,15/7/2024,Warehouse C,FALSE,,Other
30096,Shower Set,Hardware,328,80,$191.5,$19.2,"$6,283",Alpha Materials,16/6/2024,1/7/2024,Warehouse B,FALSE,,OverStock
40036,Cement Bag,Building Materials,310,80,$266.8,$26.7,"$8,271",Jumia Supplies,16/6/2024,28/6/2024,Warehouse A,FALSE,,OverStock
17661,Door Frame,Hardware,118,50,$292.7,$29.3,"$3,453",FixRight Depot,16/6/2024,18/7/2024,Warehouse C,FALSE,,Other
98503,Bulb Pack,Electrical,312,100,$354.3,$35.4,"$11,053",FixRight Depot,15/6/2024,23/7/2024,Warehouse A,FALSE,,OverStock
39777,Water Heater,Plumbing,415,40,$354.9,$35.5,"$14,730",FixRight Depot,15/6/2024,18/7/2024,Warehouse B,FALSE,,OverStock
18837,Concrete Block,Building Materials,145,50,$69.6,$7.0,"$1,009",Konga Wholesale,15/6/2024,28/6/2024,Warehouse B,FALSE,,Other
87694,Water Heater,Plumbing,3,150,$389.5,$39.0,$117,MegaBuild Ltd,14/6/2024,12/7/2024,Warehouse C,TRUE,147,Other
33474,Bulb Pack,Electrical,481,50,$402.2,$40.2,"$19,345",MegaBuild Ltd,14/6/2024,2/7/2024,Warehouse A,FALSE,,OverStock
74817,Concrete Block,Building Materials,478,50,$304.9,$30.5,"$14,575",Jumia Supplies,14/6/2024,7/7/2024,Warehouse A,FALSE,,OverStock
56978,Ceiling Board,Interior,431,50,$209.7,$21.0,"$9,037",Alpha Materials,14/6/2024,19/6/2024,Warehouse B,FALSE,,OverStock
86394,Bulb Pack,Electrical,110,30,$114.6,$11.5,"$1,261",Konga Wholesale,14/6/2024,23/7/2024,Warehouse C,FALSE,,OverStock
17837,Water Heater,Plumbing,15,150,$116.3,$11.6,$174,Alpha Materials,14/6/2024,12/7/2024,Warehouse A,TRUE,135,Other
62716,Concrete Block,Building Materials,307,100,$83.0,$8.3,"$2,549",Jumia Supplies,14/6/2024,8/7/2024,Warehouse B,FALSE,,OverStock
19223,Roofing Sheet,Building Materials,264,50,$235.3,$23.5,"$6,211",MegaBuild Ltd,14/6/2024,16/7/2024,Warehouse A,FALSE,,OverStock
65803,PVC Pipe,Plumbing,187,150,$95.7,$9.6,"$1,790",MegaBuild Ltd,14/6/2024,13/7/2024,Warehouse B,FALSE,,Other
11027,Floor Tiles,Interior,47,100,$484.6,$48.5,"$2,278",FixRight Depot,14/6/2024,22/6/2024,Warehouse C,TRUE,53,Other
32791,Shower Set,Hardware,25,80,$247.3,$24.7,$618,Jumia Supplies,14/6/2024,24/6/2024,Warehouse B,TRUE,55,Other
10797,Switch Box,Electrical,113,50,$147.6,$14.8,"$1,668",MegaBuild Ltd,14/6/2024,8/7/2024,Warehouse C,FALSE,,Other
29282,Window Glass,Hardware,315,100,$413.4,$41.3,"$13,023",Konga Wholesale,13/6/2024,22/6/2024,Warehouse B,FALSE,,OverStock
92970,Paint Bucket,Interior,309,30,$40.8,$4.1,"$1,262",MegaBuild Ltd,13/6/2024,10/7/2024,Warehouse B,FALSE,,OverStock
99521,Water Heater,Plumbing,239,100,$464.9,$46.5,"$11,110",Jumia Supplies,13/6/2024,2/7/2024,Warehouse B,FALSE,,Other
14090,Roofing Sheet,Building Materials,223,150,$377.7,$37.8,"$8,423",Konga Wholesale,13/6/2024,6/7/2024,Warehouse A,FALSE,,Other
89789,Wallpaper Roll,Interior,212,100,$211.3,$21.1,"$4,479",Jumia Supplies,13/6/2024,3/7/2024,Warehouse A,FALSE,,Other
42261,Toilet Seat,Hardware,22,30,$428.5,$42.9,$943,Jumia Supplies,13/6/2024,9/7/2024,Warehouse B,TRUE,8,Other
26585,Water Heater,Plumbing,102,50,$342.9,$34.3,"$3,498",MegaBuild Ltd,13/6/2024,7/7/2024,Warehouse A,FALSE,,Other
27301,Kitchen Sink,Plumbing,129,80,$314.2,$31.4,"$4,053",FixRight Depot,13/6/2024,24/6/2024,Warehouse B,FALSE,,Other
13877,PVC Pipe,Plumbing,59,30,$220.7,$22.1,"$1,302",Jumia Supplies,13/6/2024,8/7/2024,Warehouse A,FALSE,,Other
72309,Kitchen Sink,Plumbing,325,30,$328.8,$32.9,"$10,687",Jumia Supplies,13/6/2024,2/7/2024,Warehouse A,FALSE,,OverStock
85774,Toilet Seat,Hardware,283,80,$240.4,$24.0,"$6,803",Konga Wholesale,12/6/2024,5/7/2024,Warehouse A,FALSE,,OverStock
68215,Window Glass,Hardware,2,40,$119.3,$11.9,$24,Jumia Supplies,12/6/2024,17/6/2024,Warehouse C,TRUE,38,Other
26246,Paint Bucket,Interior,379,40,$191.0,$19.1,"$7,237",Alpha Materials,12/6/2024,15/7/2024,Warehouse A,FALSE,,OverStock
10360,Paint Bucket,Interior,358,40,$100.0,$10.0,"$3,581",Jumia Supplies,12/6/2024,29/6/2024,Warehouse C,FALSE,,OverStock
36469,Cement Bag,Building Materials,49,50,$233.6,$23.4,"$1,145",FixRight Depot,12/6/2024,17/7/2024,Warehouse C,TRUE,1,Other
52559,Paint Bucket,Interior,85,150,$234.3,$23.4,"$1,992",Jumia Supplies,12/6/2024,10/7/2024,Warehouse B,TRUE,65,Other
54550,Paint Bucket,Interior,342,100,$206.3,$20.6,"$7,054",MegaBuild Ltd,12/6/2024,11/7/2024,Warehouse A,FALSE,,OverStock
23760,Roofing Sheet,Building Materials,344,20,$202.5,$20.3,"$6,967",FixRight Depot,11/6/2024,20/6/2024,Warehouse A,FALSE,,OverStock
83997,Paint Bucket,Interior,413,100,$134.5,$13.5,"$5,557",MegaBuild Ltd,11/6/2024,13/7/2024,Warehouse B,FALSE,,OverStock
23269,Shower Set,Hardware,268,20,$141.5,$14.2,"$3,792",MegaBuild Ltd,11/6/2024,21/6/2024,Warehouse A,FALSE,,OverStock
27157,Electrical Cable,Electrical,276,150,$136.1,$13.6,"$3,756",Alpha Materials,11/6/2024,30/6/2024,Warehouse A,FALSE,,Other
90781,Electrical Cable,Electrical,12,80,$196.3,$19.6,$236,Jumia Supplies,11/6/2024,4/7/2024,Warehouse C,TRUE,68,Other
33386,Paint Bucket,Interior,440,20,$234.8,$23.5,"$10,329",Konga Wholesale,11/6/2024,25/6/2024,Warehouse A,FALSE,,OverStock
36691,Floor Tiles,Interior,251,80,$30.9,$3.1,$775,Konga Wholesale,11/6/2024,23/6/2024,Warehouse C,FALSE,,OverStock
37802,Concrete Block,Building Materials,382,30,$287.1,$28.7,"$10,966",MegaBuild Ltd,11/6/2024,22/6/2024,Warehouse A,FALSE,,OverStock
42049,Kitchen Sink,Plumbing,71,150,$337.4,$33.7,"$2,396",FixRight Depot,10/6/2024,17/6/2024,Warehouse A,TRUE,79,Other
21190,Ceiling Board,Interior,66,100,$135.0,$13.5,$891,Jumia Supplies,10/6/2024,11/7/2024,Warehouse A,TRUE,34,Other
13447,Toilet Seat,Hardware,152,100,$238.6,$23.9,"$3,627",Konga Wholesale,10/6/2024,6/7/2024,Warehouse C,FALSE,,Other
41300,Window Glass,Hardware,63,30,$289.1,$28.9,"$1,821",Jumia Supplies,10/6/2024,16/6/2024,Warehouse B,FALSE,,Other
99037,Water Heater,Plumbing,135,30,$193.4,$19.3,"$2,611",Konga Wholesale,10/6/2024,3/7/2024,Warehouse A,FALSE,,OverStock
27428,Floor Tiles,Interior,124,150,$252.3,$25.2,"$3,129",FixRight Depot,10/6/2024,16/7/2024,Warehouse B,TRUE,26,Other
87737,Paint Bucket,Interior,464,30,$411.7,$41.2,"$19,104",Jumia Supplies,10/6/2024,11/7/2024,Warehouse C,FALSE,,OverStock
46716,PVC Pipe,Plumbing,362,20,$432.3,$43.2,"$15,647",Konga Wholesale,10/6/2024,27/6/2024,Warehouse A,FALSE,,OverStock
69383,Switch Box,Electrical,355,80,$268.6,$26.9,"$9,536",MegaBuild Ltd,9/6/2024,19/6/2024,Warehouse A,FALSE,,OverStock
35611,Bulb Pack,Electrical,484,80,$48.8,$4.9,"$2,364",MegaBuild Ltd,9/6/2024,27/6/2024,Warehouse A,FALSE,,OverStock
82460,Paint Bucket,Interior,497,100,$162.5,$16.2,"$8,075",Jumia Supplies,9/6/2024,8/7/2024,Warehouse A,FALSE,,OverStock
56733,Wallpaper Roll,Interior,464,100,$27.8,$2.8,"$1,291",Konga Wholesale,9/6/2024,8/7/2024,Warehouse A,FALSE,,OverStock
85386,Window Glass,Hardware,161,40,$313.1,$31.3,"$5,041",FixRight Depot,9/6/2024,14/7/2024,Warehouse B,FALSE,,OverStock
92999,Shower Set,Hardware,88,30,$283.2,$28.3,"$2,493",FixRight Depot,9/6/2024,27/6/2024,Warehouse A,FALSE,,Other
28452,Ceiling Board,Interior,190,20,$30.7,$3.1,$583,FixRight Depot,9/6/2024,6/7/2024,Warehouse A,FALSE,,OverStock
60022,Cement Bag,Building Materials,47,150,$159.1,$15.9,$748,MegaBuild Ltd,9/6/2024,16/7/2024,Warehouse C,TRUE,103,Other
37799,Cement Bag,Building Materials,449,100,$242.3,$24.2,"$10,881",Konga Wholesale,9/6/2024,15/7/2024,Warehouse C,FALSE,,OverStock
28079,Door Frame,Hardware,23,80,$423.7,$42.4,$975,Konga Wholesale,9/6/2024,16/7/2024,Warehouse A,TRUE,57,Other
54191,Concrete Block,Building Materials,361,40,$107.5,$10.8,"$3,881",Jumia Supplies,9/6/2024,21/6/2024,Warehouse B,FALSE,,OverStock
59421,Electrical Cable,Electrical,427,20,$209.1,$20.9,"$8,929",Alpha Materials,9/6/2024,16/6/2024,Warehouse C,FALSE,,OverStock
34601,Door Frame,Hardware,170,50,$338.1,$33.8,"$5,748",Konga Wholesale,9/6/2024,10/7/2024,Warehouse A,FALSE,,OverStock
75841,Window Glass,Hardware,193,100,$148.2,$14.8,"$2,860",Jumia Supplies,9/6/2024,28/6/2024,Warehouse B,FALSE,,Other
23796,Shower Set,Hardware,151,50,$366.0,$36.6,"$5,526",Konga Wholesale,9/6/2024,15/6/2024,Warehouse C,FALSE,,OverStock
85450,Shower Set,Hardware,170,80,$118.3,$11.8,"$2,010",Konga Wholesale,8/6/2024,19/6/2024,Warehouse B,FALSE,,Other
67993,Door Frame,Hardware,149,80,$322.8,$32.3,"$4,809",Jumia Supplies,8/6/2024,23/6/2024,Warehouse B,FALSE,,Other
87866,Paint Bucket,Interior,476,50,$426.5,$42.6,"$20,300",MegaBuild Ltd,8/6/2024,11/7/2024,Warehouse C,FALSE,,OverStock
98839,Ceiling Board,Interior,134,50,$424.3,$42.4,"$5,686",Jumia Supplies,8/6/2024,23/6/2024,Warehouse C,FALSE,,Other
53884,Switch Box,Electrical,468,40,$402.0,$40.2,"$18,812",Konga Wholesale,8/6/2024,14/6/2024,Warehouse C,FALSE,,OverStock
21027,Roofing Sheet,Building Materials,220,80,$276.5,$27.7,"$6,084",MegaBuild Ltd,8/6/2024,20/6/2024,Warehouse C,FALSE,,Other
70464,Water Heater,Plumbing,107,40,$99.5,$10.0,"$1,065",Alpha Materials,8/6/2024,21/6/2024,Warehouse C,FALSE,,Other
71720,Kitchen Sink,Plumbing,192,150,$68.5,$6.9,"$1,316",Konga Wholesale,7/6/2024,9/7/2024,Warehouse B,FALSE,,Other
84062,Ceiling Board,Interior,489,40,$160.8,$16.1,"$7,864",MegaBuild Ltd,7/6/2024,22/6/2024,Warehouse C,FALSE,,OverStock
75430,Water Heater,Plumbing,145,30,$442.2,$44.2,"$6,411",MegaBuild Ltd,7/6/2024,1/7/2024,Warehouse A,FALSE,,OverStock
24226,Wallpaper Roll,Interior,375,100,$245.9,$24.6,"$9,220",FixRight Depot,6/6/2024,28/6/2024,Warehouse C,FALSE,,OverStock
66481,Roofing Sheet,Building Materials,108,150,$65.6,$6.6,$708,FixRight Depot,6/6/2024,23/6/2024,Warehouse B,TRUE,42,Other
82089,Wallpaper Roll,Interior,92,50,$20.3,$2.0,$187,Konga Wholesale,6/6/2024,9/7/2024,Warehouse B,FALSE,,Other
27408,Cement Bag,Building Materials,208,150,$167.6,$16.8,"$3,486",Jumia Supplies,6/6/2024,1/7/2024,Warehouse C,FALSE,,Other
96217,Wallpaper Roll,Interior,191,30,$391.2,$39.1,"$7,472",MegaBuild Ltd,6/6/2024,15/7/2024,Warehouse A,FALSE,,OverStock
71457,Electrical Cable,Electrical,324,80,$340.2,$34.0,"$11,022",Alpha Materials,6/6/2024,26/6/2024,Warehouse C,FALSE,,OverStock
82575,Bulb Pack,Electrical,110,80,$393.6,$39.4,"$4,329",Alpha Materials,6/6/2024,4/7/2024,Warehouse C,FALSE,,Other
32098,Bulb Pack,Electrical,265,20,$291.1,$29.1,"$7,713",FixRight Depot,6/6/2024,17/6/2024,Warehouse B,FALSE,,OverStock
29564,Kitchen Sink,Plumbing,122,20,$165.0,$16.5,"$2,013",Konga Wholesale,6/6/2024,6/7/2024,Warehouse B,FALSE,,OverStock
54028,Door Frame,Hardware,499,100,$447.5,$44.7,"$22,329",Alpha Materials,5/6/2024,12/7/2024,Warehouse C,FALSE,,OverStock
74772,Ceiling Board,Interior,215,50,$201.7,$20.2,"$4,336",Alpha Materials,5/6/2024,17/6/2024,Warehouse C,FALSE,,OverStock
33889,Window Glass,Hardware,16,20,$445.7,$44.6,$713,Konga Wholesale,5/6/2024,10/7/2024,Warehouse C,TRUE,4,Other
83802,Kitchen Sink,Plumbing,57,100,$82.1,$8.2,$468,Jumia Supplies,5/6/2024,14/7/2024,Warehouse C,TRUE,43,Other
78040,Concrete Block,Building Materials,197,20,$458.9,$45.9,"$9,041",FixRight Depot,5/6/2024,30/6/2024,Warehouse A,FALSE,,OverStock
10973,Window Glass,Hardware,474,80,$426.7,$42.7,"$20,225",Jumia Supplies,5/6/2024,1/7/2024,Warehouse C,FALSE,,OverStock
55652,Floor Tiles,Interior,103,150,$238.4,$23.8,"$2,456",Jumia Supplies,5/6/2024,6/7/2024,Warehouse C,TRUE,47,Other
28340,Window Glass,Hardware,338,30,$305.1,$30.5,"$10,312",Alpha Materials,5/6/2024,28/6/2024,Warehouse B,FALSE,,OverStock
45016,Shower Set,Hardware,452,30,$251.3,$25.1,"$11,360",Alpha Materials,5/6/2024,13/6/2024,Warehouse C,FALSE,,OverStock
75936,Concrete Block,Building Materials,482,150,$63.2,$6.3,"$3,044",Jumia Supplies,4/6/2024,7/7/2024,Warehouse A,FALSE,,OverStock
77560,Concrete Block,Building Materials,229,100,$385.5,$38.6,"$8,829",MegaBuild Ltd,4/6/2024,9/6/2024,Warehouse C,FALSE,,Other
79035,Water Heater,Plumbing,374,30,$120.9,$12.1,"$4,523",FixRight Depot,4/6/2024,9/6/2024,Warehouse C,FALSE,,OverStock
72820,Window Glass,Hardware,347,80,$446.0,$44.6,"$15,475",Jumia Supplies,4/6/2024,10/6/2024,Warehouse A,FALSE,,OverStock
73175,Bulb Pack,Electrical,385,150,$183.4,$18.3,"$7,061",MegaBuild Ltd,4/6/2024,29/6/2024,Warehouse B,FALSE,,Other
62571,Wallpaper Roll,Interior,423,30,$13.4,$1.3,$566,Jumia Supplies,4/6/2024,12/6/2024,Warehouse A,FALSE,,OverStock
50194,Wallpaper Roll,Interior,45,50,$270.8,$27.1,"$1,218",Konga Wholesale,4/6/2024,11/7/2024,Warehouse B,TRUE,5,Other
14069,Concrete Block,Building Materials,2,150,$115.7,$11.6,$23,Konga Wholesale,4/6/2024,12/6/2024,Warehouse C,TRUE,148,Other
24743,Roofing Sheet,Building Materials,283,30,$247.0,$24.7,"$6,989",FixRight Depot,4/6/2024,17/6/2024,Warehouse A,FALSE,,OverStock
20785,PVC Pipe,Plumbing,190,80,$430.1,$43.0,"$8,171",FixRight Depot,3/6/2024,17/6/2024,Warehouse A,FALSE,,Other
30800,Wallpaper Roll,Interior,459,40,$101.7,$10.2,"$4,668",MegaBuild Ltd,3/6/2024,13/6/2024,Warehouse B,FALSE,,OverStock
67811,Electrical Cable,Electrical,35,40,$427.4,$42.7,"$1,496",FixRight Depot,3/6/2024,10/7/2024,Warehouse A,TRUE,5,Other
15316,Roofing Sheet,Building Materials,378,30,$353.1,$35.3,"$13,349",Konga Wholesale,3/6/2024,16/6/2024,Warehouse B,FALSE,,OverStock
49177,Electrical Cable,Electrical,66,30,$10.6,$1.1,$70,Jumia Supplies,3/6/2024,9/7/2024,Warehouse B,FALSE,,Other
74501,Cement Bag,Building Materials,89,50,$217.8,$21.8,"$1,938",Jumia Supplies,3/6/2024,22/6/2024,Warehouse C,FALSE,,Other
62326,Cement Bag,Building Materials,413,20,$413.1,$41.3,"$17,062",MegaBuild Ltd,2/6/2024,28/6/2024,Warehouse B,FALSE,,OverStock
68627,Switch Box,Electrical,310,100,$313.1,$31.3,"$9,705",FixRight Depot,2/6/2024,12/6/2024,Warehouse C,FALSE,,OverStock
55254,Wallpaper Roll,Interior,70,20,$113.5,$11.3,$794,Jumia Supplies,2/6/2024,2/7/2024,Warehouse B,FALSE,,OverStock
40492,PVC Pipe,Plumbing,92,20,$50.2,$5.0,$462,FixRight Depot,2/6/2024,16/6/2024,Warehouse A,FALSE,,OverStock
84142,Shower Set,Hardware,109,40,$493.2,$49.3,"$5,376",Jumia Supplies,2/6/2024,16/6/2024,Warehouse A,FALSE,,Other
26375,Electrical Cable,Electrical,257,50,$89.8,$9.0,"$2,309",Konga Wholesale,2/6/2024,21/6/2024,Warehouse B,FALSE,,OverStock
59063,Water Heater,Plumbing,243,50,$209.4,$20.9,"$5,087",Jumia Supplies,2/6/2024,23/6/2024,Warehouse A,FALSE,,OverStock
19395,Ceiling Board,Interior,302,50,$485.4,$48.5,"$14,660",Jumia Supplies,2/6/2024,20/6/2024,Warehouse B,FALSE,,OverStock
30998,Water Heater,Plumbing,493,30,$268.9,$26.9,"$13,258",Alpha Materials,2/6/2024,13/6/2024,Warehouse A,FALSE,,OverStock
92283,Bulb Pack,Electrical,409,150,$431.7,$43.2,"$17,657",FixRight Depot,2/6/2024,9/6/2024,Warehouse A,FALSE,,Other
13302,Window Glass,Hardware,446,100,$36.2,$3.6,"$1,614",Konga Wholesale,2/6/2024,8/7/2024,Warehouse A,FALSE,,OverStock
70633,Kitchen Sink,Plumbing,486,30,$42.3,$4.2,"$2,057",FixRight Depot,2/6/2024,10/6/2024,Warehouse B,FALSE,,OverStock
21536,Paint Bucket,Interior,386,50,$399.3,$39.9,"$15,413",FixRight Depot,1/6/2024,5/7/2024,Warehouse A,FALSE,,OverStock
65419,Kitchen Sink,Plumbing,272,30,$116.2,$11.6,"$3,160",MegaBuild Ltd,1/6/2024,19/6/2024,Warehouse A,FALSE,,OverStock
43332,Cement Bag,Building Materials,410,20,$43.3,$4.3,"$1,776",MegaBuild Ltd,1/6/2024,8/6/2024,Warehouse B,FALSE,,OverStock
51152,Door Frame,Hardware,91,100,$249.9,$25.0,"$2,274",Konga Wholesale,1/6/2024,8/7/2024,Warehouse B,TRUE,9,Other
48015,Concrete Block,Building Materials,318,80,$315.8,$31.6,"$10,044",MegaBuild Ltd,1/6/2024,16/6/2024,Warehouse B,FALSE,,OverStock
60021,Window Glass,Hardware,270,80,$327.3,$32.7,"$8,838",MegaBuild Ltd,1/6/2024,26/6/2024,Warehouse C,FALSE,,OverStock
11461,Bulb Pack,Electrical,105,30,$71.8,$7.2,$753,Konga Wholesale,1/6/2024,4/7/2024,Warehouse A,FALSE,,OverStock
12977,Cement Bag,Building Materials,327,80,$350.8,$35.1,"$11,471",Konga Wholesale,1/6/2024,28/6/2024,Warehouse B,FALSE,,OverStock
98456,Water Heater,Plumbing,395,20,$410.3,$41.0,"$16,208",MegaBuild Ltd,1/6/2024,9/6/2024,Warehouse C,FALSE,,OverStock
23397,PVC Pipe,Plumbing,235,80,$183.7,$18.4,"$4,316",Alpha Materials,1/6/2024,28/6/2024,Warehouse B,FALSE,,Other
61599,Paint Bucket,Interior,324,80,$177.8,$17.8,"$5,759",FixRight Depot,1/6/2024,21/6/2024,Warehouse A,FALSE,,OverStock
19651,Ceiling Board,Interior,440,40,$259.7,$26.0,"$11,425",FixRight Depot,1/6/2024,6/7/2024,Warehouse A,FALSE,,OverStock
93588,Electrical Cable,Electrical,108,40,$40.3,$4.0,$435,FixRight Depot,31/5/2024,21/6/2024,Warehouse A,FALSE,,Other
